,crew,id
37805,['Didier Grousset'],64239
37806,['Wolf Gremm'],12607
37807,['San Kong'],187422
37808,['San Kong'],64307
37809,['San Kong'],66730
37810,['William Beaudine'],193459
37811,['Fenton Bailey'],373349
37812,['Bill Guttentag'],344170
37813,['Paul Wendkos'],110299
37814,['Hubert Cornfield'],59895
37815,['John Palmer'],36799
37816,['Oscar Micheaux'],175226
37817,['Leslie Goodwins'],224162
37818,['F. Richard Jones'],54241
37819,['Sidney Salkow'],85232
37820,['Sidney Salkow'],95037
37821,['Robert Pirosh'],118517
37822,['Arthur Lubin'],33486
37823,['Charles Lamont'],33484
37824,['Jean Yarbrough'],36704
37825,['Jean Yarbrough'],33482
37826,['William A. Seiter'],36706
37827,['William Clemens'],179103
37828,['Taisuke Kawamura'],296071
37829,['Alex Gibney'],380808
37830,['Richard Linklater'],295699
37831,['Rajat Kapoor'],21571
37832,[],161816
37833,['Vin Diesel'],19083
37834,['John Bonito'],72912
37835,['Faythe Levin'],205055
37836,['John Carney'],369557
37837,['Lance Kinsey'],336775
37838,['Sara Blecher'],340627
37839,['Éric Rohmer'],75733
37840,['Bradford May'],82100
37841,['Kim Tae-gyun'],40211
37842,['Jessica Valentine'],362541
37843,['Daniel Lazo'],123337
37844,['Ali Hatami'],389882
37845,['Branco Mello'],58517
37846,['Jonathan Baker'],298869
37847,['Talmage Cooley'],25451
37848,['William Beaudine'],185289
37849,['Jean Yarbrough'],184328
37850,['William Beaudine'],185273
37851,['William Beaudine'],187516
37852,['William Beaudine'],156603
37853,['William Beaudine'],180819
37854,['William Beaudine'],252916
37855,['William Beaudine'],115706
37856,['Edward Bernds'],192371
37857,['William Beaudine'],116160
37858,['Edward Bernds'],107966
37859,['Edward Bernds'],174195
37860,['William Beaudine'],116190
37861,['Edward Bernds'],70313
37862,['Edward Bernds'],144852
37863,['William Beaudine'],193435
37864,['William Beaudine'],178569
37865,['Edward Bernds'],177234
37866,['Jean Yarbrough'],230182
37867,['Victor Duncan'],193450
37868,['Pan Nalin'],358893
37869,['Nick Simon'],354220
37870,['Eugene McGing'],347850
37871,['Ilan Duran Cohen'],142023
37872,['Pedro Morelli'],351065
37873,['Mischa Rozema'],331985
37874,['Justin Giddings'],321645
37875,['Ben Aston'],298165
37876,['Aron Lehmann'],334362
37877,['Michael Ballif'],203890
37878,['Richie Mehta'],25803
37879,['Robert Löbel'],276828
37880,['Jan Lenica'],240636
37881,['Marc Riba'],317213
37882,['Jérémy Clapin'],195030
37883,['Basil Khalil'],348396
37884,['Henry Hughes'],335026
37885,['Patrick Vollrath'],365909
37886,['Benjamin Cleary'],369373
37887,['Allison Schulnik'],250686
37888,['Adrian Dexter'],382523
37889,['Vivek Agnihotri'],109907
37890,['Vishal Pandya'],282346
37891,['Roberto Catani'],300455
37892,['Sarina Nihei'],365566
37893,['Luis García Berlanga'],116312
37894,['Anthony Hackett'],352166
37895,['Robert Zemeckis'],144686
37896,['Steve Binder'],53202
37897,['James Cullingham'],142914
37898,['Jim Jarmusch'],370755
37899,['Cedric Nicolas-Troyan'],290595
37900,['Nicholas Stoller'],325133
37901,['Sam Qualiana'],133953
37902,['Jani Volanen'],113660
37903,['Tricia Lee'],224944
37904,['Robert Allan Ackerman'],158928
37905,['Robert Clouse'],86239
37906,['William Castle'],26829
37907,['William Castle'],70151
37908,['William Castle'],388910
37909,['William Castle'],29487
37910,['William Castle'],29490
37911,['William Castle'],29829
37912,['William Castle'],46196
37913,['William Castle'],206099
37914,['William Castle'],29390
37915,['William Castle'],29398
37916,['Robert G. Vignola'],300769
37917,['Nick Berardini'],365183
37918,['Douglas Sirk'],118534
37919,['Friedrich Moser'],369168
37920,['Fisher Stevens'],355925
37921,['Clay Glen'],252674
37922,['Ryan McKinney'],327674
37923,['Jeremy Lalonde'],356300
37924,['Noboru Iguchi'],101733
37925,['Nico Mastorakis'],40043
37926,['Srijit Mukherji'],90843
37927,['Todor Chapkanov'],57173
37928,['Ian Barry'],102909
37929,['Leah Wolchok'],332748
37930,['Benjamin Brewer'],301608
37931,['Fiorella Infascelli'],131334
37932,['Anthony Caulfield'],173327
37933,['Vetrimaran'],68016
37934,['Douglas Sirk'],81030
37935,['Vetrimaran'],372226
37936,['Menelik Shabazz'],166393
37937,['Louise Osmond'],297393
37938,['Nida Manzoor'],290916
37939,['Mike Flanagan'],376570
37940,['Shola Lynch'],121983
37941,['Lindsay Mackay'],285869
37942,['Ralph Bakshi'],32202
37943,['Michael Madsen'],308063
37944,['Siti Kamaluddin'],277690
37945,['Crane Wilbur'],61908
37946,['Hal Roach'],42362
37947,['Adam Massey'],343112
37948,['Mia Hansen-Løve'],374465
37949,['Doug Campbell'],318553
37950,['Jian Cui '],237811
37951,['Vin Diesel'],15803
37952,['Ignacio Agüero'],130269
37953,['Hans Richter'],144651
37954,['Graeme Campbell'],113217
37955,['Charles de Lauzirika'],57656
37956,['Dominic Brigstocke'],18597
37957,['Dominic Brigstocke'],19499
37958,['Dominic Brigstocke'],15372
37959,['Dominic Brigstocke'],15429
37960,['Tristram Shapeero'],24784
37961,['Paul Wheeler'],49381
37962,['Paul Wheeler'],79483
37963,['Brian Klein'],238177
37964,['Adam Butcher'],204344
37965,['David Cage'],200558
37966,['Alastair Reid'],26768
37967,['Jason Stutter'],354924
37968,['Roberto Santucci'],254439
37969,['Georges Méliès'],96186
37970,['Ho Meng-Hua'],52854
37971,['Michael Curtiz'],227077
37972,['Rick Famuyiwa'],348390
37973,['Britt Napier'],235046
37974,['Patrick Morris'],301056
37975,['Erik Matti'],67174
37976,['Henry Levin'],99374
37977,['Anthony Fankhauser'],166660
37978,['Ray Enright'],255388
37979,['Juliusz Machulski'],56078
37980,['Norma Bailey'],51505
37981,['Mark L. Lester'],244852
37982,['Diego Lerman'],270909
37983,['Brian Meece'],117023
37984,['Ben Patterson'],322746
37985,['James Head'],101320
37986,['Lau Shut-Yue'],67021
37987,['Lesley Selander'],217324
37988,['Noel M. Smith'],377170
37989,['Frank McDonald'],130098
37990,['Charlie Chaplin'],53421
37991,['Võ Tấn Bình'],364810
37992,['George Stevens'],85613
37993,['Amma Asante'],110282
37994,['Jennifer Peedom'],341366
37995,['Mickey Keating'],352372
37996,['Danny Lee Sau-Yin'],39857
37997,['Kasra Farahani'],339994
37998,['Ruy Guerra'],194853
37999,['Hector Babenco'],178032
38000,['Nelson Pereira dos Santos'],146904
38001,['Nelson Pereira dos Santos'],146075
38002,['Nelson Pereira dos Santos'],86234
38003,['Yasujirō Ozu'],135335
38004,[],19509
38005,['Laurent Bécue-Renard'],297421
38006,['John O. Hartman'],170194
38007,['Harold S. Bucquet'],153161
38008,['Harold S. Bucquet'],153165
38009,['Harold S. Bucquet'],85540
38010,['W.S. Van Dyke'],153169
38011,['Jay Silverman'],336121
38012,['Věra Chytilová'],80094
38013,['Martin Zandvliet'],335578
38014,['Dennis Hauck'],342165
38015,['Andrzej Wajda'],117483
38016,['David Jackson'],392418
38017,['Rainer Werner Fassbinder'],197175
38018,['Frederick Wiseman'],355230
38019,['Ben Wu'],332739
38020,['Laura Gabbert'],317954
38021,['Hideo Gosha'],107641
38022,['Rainer Werner Fassbinder'],122270
38023,['Valery Todorovsky'],3102
38024,['Aleksey Uchitel'],62729
38025,['D.W. Griffith'],193899
38026,['D.W. Griffith'],128671
38027,['D.W. Griffith'],191068
38028,['D.W. Griffith'],190883
38029,['D.W. Griffith'],191427
38030,['D.W. Griffith'],116857
38031,['D.W. Griffith'],125673
38032,['William K. Howard'],261684
38033,['Harry Beaumont'],126418
38034,['John S. Robertson'],230284
38035,['John Cromwell'],184824
38036,['Richard Thorpe'],182899
38037,['Richard Thorpe'],183827
38038,['Harold S. Bucquet'],335498
38039,['Frank Capra'],255733
38040,['Jonathan Hock'],101715
38041,['John Frankenheimer'],112558
38042,['Mikko Kuparinen'],356090
38043,['Joe Menendez'],290188
38044,['Peter Lindholm'],87992
38045,['Michael Campus'],54440
38046,['Daniel Robbins'],340187
38047,['Erik Shirai'],328594
38048,['Bryan Bockbrader'],298032
38049,['Anthony Pullen Shaw'],96767
38050,['Andy Warhol'],169496
38051,['Joseph Sims-Dennett'],347097
38052,['Nikita Mikhalkov'],47851
38053,['David Evans'],333356
38054,['Don Hardy Jr.'],324320
38055,['Aleksandr Askoldov'],71336
38056,['Shinichi Takiguchi'],23154
38057,['Tomonori Sudou'],212156
38058,['Krzysztof Zanussi'],100288
38059,['Krzysztof Zanussi'],168976
38060,['Maurício Farias'],29009
38061,['João Daniel Tikhomiroff'],23854
38062,['Jackie Kong'],62132
38063,['Ulli Lommel'],75537
38064,['Carleton Ranney'],333123
38065,['Brian Trenchard-Smith'],39899
38066,['Robert Sparks'],3941
38067,['Roland Suso Richter'],297063
38068,['Maneesh Sharma'],377985
38069,['Helge Schneider'],1659
38070,['Helge Schneider'],1652
38071,['Helge Schneider'],1655
38072,['Maurice Murphy'],38243
38073,['Hussi Kutlucan'],279090
38074,['Jean-Paul Rappeneau'],348025
38075,['Ricardo de Montreuil'],56948
38076,['Matt Brown'],353326
38077,['Peter Grönlund'],361841
38078,['Tate Taylor'],24450
38079,['Mark Sawers'],318054
38080,['Shamim Sarif'],366901
38081,['David Soren'],161143
38082,['Will Finn'],85693
38083,['Cameron Hood'],118251
38084,['Jeff Grace'],385750
38085,['Robert Schwartzman'],385738
38086,['Demetri Martin'],305342
38087,['Gregory Kohn'],333092
38088,['Johan Grimonprez'],58032
38089,['Lutz Dammbeck'],77786
38090,['Craig Baldwin'],102039
38091,['Craig Baldwin'],19459
38092,['Xaver Schwarzenberger'],9657
38093,['Xaver Schwarzenberger'],9252
38094,['Marijan David Vajda'],9379
38095,['Hark Bohm'],36137
38096,['Bradley Kaplan'],345874
38097,['Vinko Brešan'],165463
38098,['Charles B. Griffith'],56429
38099,['Charles B. Griffith'],239091
38100,['Charles B. Griffith'],45232
38101,['Charles B. Griffith'],7237
38102,['Charles B. Griffith'],62880
38103,['Haifaa Al-Mansour'],332283
38104,['Govind Nihalani'],103073
38105,['Mike Nichols'],58792
38106,['Matteo Rovere'],375572
38107,['Park Shin-woo'],51393
38108,['Peter Sasdy'],102444
38109,['Peter Sasdy'],114394
38110,['Johnny Barrington'],168616
38111,['Seiji Mizushima'],37048
38112,['Shoji Kawamori'],60964
38113,['Jodie Foster'],303858
38114,['Jeff Kanew'],106729
38115,[],47747
38116,['Shinsuke Sato'],363354
38117,['Koki Mitani'],229113
38118,['Kiyoshi Kurosawa'],138827
38119,['Juan Piquer Simón'],28452
38120,['Christopher Hampton'],34036
38121,['John G. Blystone'],82394
38122,['Juan Taratuto'],16916
38123,['Barry Sonnenfeld'],322240
38124,['Michael A. Nickles'],84907
38125,['Álvaro Fernández Armero'],98959
38126,[],51298
38127,['Juan Taratuto'],83266
38128,['Álvaro Díaz Lorenzo'],38995
38129,['Gordon Hessler'],343042
38130,['Gordon Hessler'],206630
38131,['Gordon Hessler'],202637
38132,['Gordon Hessler'],39704
38133,['Keiichi Hara'],89458
38134,[],145689
38135,['Atıl İnanç'],50025
38136,['Mike Birbiglia'],356298
38137,['Malcolm D. Lee'],326423
38138,['Joseph Castelo'],362478
38139,['Ross Katz'],330483
38140,['Susanna White'],205588
38141,[],357125
38142,['Gus Trikonis'],44698
38143,['Gus Trikonis'],99846
38144,['Gus Trikonis'],31124
38145,['Gus Trikonis'],28757
38146,['Argyris Papadimitropoulos'],378483
38147,['Mira Fornay'],158947
38148,['Ryan Ferguson'],391899
38149,['Andrew Stanton'],127380
38150,['Jacob Gentry'],35759
38151,['Jacob Gentry'],53999
38152,['Jacob Gentry'],140652
38153,['Louise Wadley'],320639
38154,['Amos Kollek'],220515
38155,['Žiga Virc'],142611
38156,[],113347
38157,['Ben Falcone'],323676
38158,['Kyung-Mook Kim'],99513
38159,['Paolo Genovese'],381341
38160,['Michael McNamara'],384254
38161,['Samvel Gasparov'],79594
38162,['James Watkins'],333669
38163,['Nalan Kumarasamy'],387252
38164,['Tsai Yueh-Hsun'],137400
38165,['Sunny Deol'],381298
38166,['Fei Yan'],362682
38167,['John Schneider'],325186
38168,['Gary Ross'],316152
38169,['Fergal Reilly'],153518
38170,['Claire Carré'],358644
38171,['Mari Asato'],297186
38172,['David Keating'],344593
38173,['진모영'],306598
38174,['Nicolas Steiner'],316883
38175,['Stuart Gillard'],15088
38176,['Tony Massil'],357313
38177,['Stefano Galli'],384237
38178,['Eitan Arrusi'],21343
38179,['David Farrier'],373072
38180,['Boris Rytsarev'],20898
38181,['Gennadi Kazansky'],71103
38182,['George Paul Csicsery'],76102
38183,['Hitoshi Ohne'],327536
38184,['Joseph Wartnerchaney'],364088
38185,['Don Hertzfeldt'],86517
38186,['Stephen Herek'],40080
38187,['Thomas Newman'],76164
38188,['Fabrizio Laurenti'],4457
38189,['Tim T. Cunningham'],122466
38190,['Lee Kirk'],390777
38191,['Michael Hurst'],376292
38192,['Hans Steinbichler'],12696
38193,['Luo Dong'],391578
38194,['Ville Jankeri'],392985
38195,['Alexandre Castagnetti'],168055
38196,['Marc Rothemund'],60809
38197,['Chuck Russell'],332411
38198,['Kary Antholis'],57130
38199,['Charlie Chaplin'],22892
38200,['Leslie Pearce'],52279
38201,"[""Eddie O'Flaherty""]",17174
38202,['Paul Wendkos'],127776
38203,['Ondi Timoner'],320586
38204,['Max Adams'],384737
38205,['George Marshall'],94170
38206,['G.W. Pabst'],156326
38207,['William J. Hole Jr.'],53050
38208,['Arthur Mulholland'],60961
38209,['Scooter Downey'],131673
38210,['Leslie Norman'],234868
38211,['Ferdinand Fairfax'],41368
38212,['Robert Day'],76081
38213,['Herbert Wise'],143335
38214,['Peter Orton'],25603
38215,[],79137
38216,['Russell Howard'],23270
38217,['James Franco'],347938
38218,['Gabriel Julien-Laferrière'],26691
38219,['Lee Frost'],69150
38220,['Lee Frost'],83295
38221,['David Burton Morris'],391997
38222,['Park Ki-yong'],153423
38223,['Frederick Wiseman'],114384
38224,['Lupu Pick'],176321
38225,['Vishnuvardhan'],23767
38226,['Vishnuvardhan'],188540
38227,['Gautham Vasudev Menon'],300983
38228,['Venkat Prabhu'],76788
38229,['Siva'],362150
38230,['M. Raja'],280165
38231,['R. Ravi Kumar'],330418
38232,['A. G. Amid'],330399
38233,['Vignesh Shivan'],320910
38234,['Rodrigo Grande'],394374
38235,['Adrián García Bogliano'],82999
38236,['Rajesh M. Selva'],363178
38237,['Siva'],247504
38238,['A. L. Vijay'],63964
38239,['Frederick Wiseman'],129682
38240,['M. Saravanan'],79354
38241,['Mani Ratnam'],223365
38242,['S. J. Surya'],69428
38243,['K. S. Ravikumar'],69417
38244,['A.R. Murugadoss'],69401
38245,['Saravana Subbiah'],69399
38246,['Saran'],69427
38247,['V. Z. Durai'],69404
38248,['Vasanth'],69422
38249,['Agathiyan'],69423
38250,['Frederick Wiseman'],114426
38251,['Frederick Wiseman'],114405
38252,['Sergio Corbucci'],113332
38253,['Cecil B. DeMille'],174925
38254,['Cecil B. DeMille'],117024
38255,['Brad Leong'],51059
38256,['Kim Tae-gyun'],101766
38257,['Chung Yoon-chul'],35010
38258,['Kim Sang-jin'],38983
38259,['Gorman Bechard'],266540
38260,['Richard Raymond'],266102
38261,['Boaz Davidson'],13521
38262,['Boaz Davidson'],13520
38263,['Victor Nunez'],123182
38264,['Albert Pyun'],41628
38265,['Cynthia Scott'],244449
38266,['Garry Marshall'],353069
38267,['Paul Duddridge'],109453
38268,['Brian DeCubellis'],311667
38269,['Gregor Schnitzler'],7456
38270,['Saul Metzstein'],50451
38271,['Lu Chuan'],364324
38272,['Rod Daniel'],72753
38273,['Ramón Menéndez'],124108
38274,['Rodger Grossman'],17137
38275,['Junji Nishimura'],51106
38276,['Tetsu Kimura'],34194
38277,['Fred F. Sears'],343972
38278,['Oliver Stone'],302401
38279,['Katsuhito Akiyama'],21769
38280,['Fred F. Sears'],72823
38281,['Junichi Sato'],125513
38282,['Fred F. Sears'],92728
38283,['Hayato Date'],155765
38284,['Masami Ôbari'],28697
38285,['Katsuyoshi Yatabe'],42073
38286,['Ryutaro Nakamura'],31034
38287,['Hiroshi Watanabe'],125521
38288,['Junji Nishimura'],82386
38289,['Tatsuo Satō'],36613
38290,['Osamu Dezaki'],68922
38291,['Hiroshi Watanabe'],125510
38292,['Hiroshi Watanabe'],41365
38293,['Kazuo Yamazaki'],35105
38294,['Hiroshi Negishi'],14829
38295,['Kouichi Mashimo'],39690
38296,['Hiroshi Negishi'],34935
38297,"[""Kei'ichi Sato""]",25843
38298,['Tetsuya Watanabe'],48405
38299,['Masahiko Ookura'],277098
38300,['Yasunori Urata'],34772
38301,['Takeshi Mori'],86791
38302,[],93734
38303,['Kazuhiro Furuhashi'],31502
38304,['Noboru Furuse'],221317
38305,['Ricky Gervais'],355008
38306,['Masami Ôbari'],52143
38307,['Yasuomi Umetsu'],44885
38308,['Shuhei Morita'],131433
38309,['Katsuhiko Nishijima'],203071
38310,['Akitarô Daichi'],87636
38311,[],134053
38312,['Noboru Ishiguro'],155017
38313,['Takeshi Mori'],294574
38314,['Shinji Aramaki'],160399
38315,['Kinji Yoshimoto'],53034
38316,['Hideaki Oba'],382885
38317,['Koichi Ohata'],71449
38318,['Katsuhiko Nishijima'],45330
38319,['Hayato Ikeda'],71444
38320,['Masahiko Maesawa'],80394
38321,['Peter A. Dowling'],394661
38322,['Ichiro Itano'],37629
38323,['Katsuhisa Yamada'],68828
38324,['Osamu Yamazaki'],64784
38325,['Koji Masunari'],339749
38326,[],391566
38327,['Rob Reiner'],358895
38328,['Alex Simmons'],387889
38329,['Jon Greenhalgh'],390520
38330,[],392891
38331,['Giacomo Ciarrapico'],306523
38332,['Giulio Base'],306555
38333,['Alexandre Coffre'],305455
38334,['Gabriele Pignotta'],265717
38335,['Peter Del Monte'],264454
38336,['Jericca Cleland'],234004
38337,['Alan Rafkin'],44157
38338,['Robert F. Hill'],282266
38339,['Robbie Cavolina'],139854
38340,['Brigitte Berman'],114521
38341,['Albert Maysles'],25019
38342,['Zhang Yuan'],97943
38343,[],14263
38344,['Kevin Smith'],323262
38345,['Dan Krauss'],214187
38346,['Pieter-Rim de Kroon'],173587
38347,['Alain Robbe-Grillet'],104239
38348,['Ian McCluskey'],328844
38349,['Jimmy Sangster'],31472
38350,[],36863
38351,['Hugo Fregonese'],73896
38352,['Hugo Fregonese'],33224
38353,['Hugo Fregonese'],9547
38354,['Pierre Granier-Deferre'],65887
38355,['Pierre Granier-Deferre'],210615
38356,['Pierre Granier-Deferre'],66187
38357,['Pierre Granier-Deferre'],271919
38358,['Pierre Granier-Deferre'],12266
38359,['Marcus Ovnell'],334889
38360,['Andreas Labropoulos'],314076
38361,['Peter Billingsley'],257440
38362,['Jacob Gentry'],347945
38363,['Oscar Williams'],92307
38364,['Amy Flannery'],300762
38365,"[""Kerri O'Kane""]",158903
38366,['Scott Hicks'],39764
38367,['James Bolton'],33827
38368,['Paul Lovelace'],59126
38369,['Phil Grabsky'],41617
38370,['Ulrike Ottinger'],120268
38371,[],342850
38372,['Mark Flanagan'],313511
38373,['Bill Haney'],184561
38374,['Zoltan Paul'],231540
38375,['Li Han-Hsiang'],107248
38376,['David Kleijwegt'],235690
38377,['Mauricio Kagel'],277459
38378,['Luis Buñuel'],44804
38379,['James Huth'],35026
38380,['Raymond Leblanc'],241004
38381,['Murray Lerner'],144008
38382,['Jean-Jacques Vierne'],46521
38383,['Aleksei Korenev'],75262
38384,['Thomas Reichman'],200868
38385,['William Sullivan'],355890
38386,['Hu Sang'],127259
38387,['Christopher Bedford'],388055
38388,['Eric Simonson'],245013
38389,['Rani Singh'],97253
38390,['Zhang Junzhao'],202515
38391,['Matt Wilde'],386891
38392,['David Cholewa'],176915
38393,['Lee Ho-jae'],380254
38394,['Stephane Riethauser'],208556
38395,['Jean Renoir'],132166
38396,['He Jianjun'],126234
38397,['Yoichi Fujita'],245917
38398,['Ulrike Ottinger'],257291
38399,['Nick Broomfield'],63427
38400,['Nick Broomfield'],117034
38401,['Nick Broomfield'],66638
38402,['Jia Zhangke'],206796
38403,['Luiz Bolognesi'],173443
38404,['Gillo Pontecorvo'],64834
38405,['Elio Petri'],47096
38406,['Kanji Nakajima'],305815
38407,['Silvano Agosti'],94709
38408,['Robert Dornhelm'],119820
38409,[],323573
38410,['Peter Bo Rappmund'],379387
38411,['Robert Smithson'],211337
38412,['David Gladwell'],85516
38413,['Dominique Monfery'],35114
38414,['Tyler J. Kupferer'],120872
38415,['Giuseppe Patroni Griffi'],372234
38416,['Dorota Kędzierzawska'],82027
38417,['Akinori Nagaoka'],128396
38418,['Hartmut Bitomsky'],121232
38419,['Alexandria Bombach'],324271
38420,['Ion De Sosa'],299269
38421,['Jon Jost'],189875
38422,['Friðrik Þór Friðriksson'],273883
38423,['Blacky Ko Sau-Leung'],148380
38424,['Kouji Morimoto'],30
38425,['Alex Garcia Lopez'],331501
38426,['Costa-Gavras'],63665
38427,['Shahriar Bahrani'],153779
38428,['Brandon Slagle'],372174
38429,['Robin Dunne'],393877
38430,[],356900
38431,['Sergiu Nicolaescu'],224089
38432,['Sergiu Nicolaescu'],224079
38433,['Sergiu Nicolaescu'],224098
38434,['Sergiu Nicolaescu'],224063
38435,['Sergiu Nicolaescu'],224084
38436,['Michael Snow'],120249
38437,['DJ Spooky'],130436
38438,['Xie Jin'],184868
38439,['Pan Wenzhan'],240968
38440,['Cheng Yin'],286120
38441,['Chris Marker'],31338
38442,['Peter Templeman'],245019
38443,['Olivo Barbieri'],308557
38444,['Kwang-chun Park'],54555
38445,['Arnold Fanck'],94658
38446,['Henry Hathaway'],71772
38447,['Quang Hai Ngo'],261433
38448,['Heinz Emigholz'],166770
38449,['Chuck Workman'],250434
38450,['Ulrike Ottinger'],106219
38451,['Peter Whitehead'],54316
38452,['Jacques Becker'],80470
38453,['Roger Vadim'],43102
38454,['Junichi Mori'],336026
38455,['Giacomo Cimini'],315723
38456,['Andy Warhol'],256222
38457,['Esther Robinson'],192184
38458,['Mark Neale'],189498
38459,['Jean-Michel Ribes'],18906
38460,['Bobby Roth'],91556
38461,['Pierre Deschamps'],348673
38462,[],75926
38463,['Roger Melvin'],345664
38464,['Gerald Thomas'],5066
38465,['Jacques Deray'],83788
38466,['Jacques Deray'],82098
38467,['Jacques Deray'],72655
38468,['Jacques Deray'],97844
38469,['Jacques Deray'],124013
38470,['Jacques Becker'],45537
38471,['Jacques Becker'],189996
38472,['Jacques Becker'],255511
38473,['Jacques Becker'],66540
38474,['Shane Black'],290250
38475,['Earl Bellamy'],204994
38476,['Yulin Kuang'],349790
38477,['Brian Holden'],239895
38478,['Jarrett Sleeper'],366005
38479,['Juha Wuolijoki'],88722
38480,['Jean Delannoy'],37454
38481,['Petra Costa'],160859
38482,['Don Michael Paul'],383121
38483,['David Rebordão'],202214
38484,['Patricio Guzmán'],132144
38485,['Tom Tykwer'],270010
38486,['Roy Andersson'],195468
38487,['Patricio Guzmán'],132148
38488,['Patricio Guzmán'],132150
38489,['Álex de la Iglesia'],335053
38490,[],46740
38491,['Roy Andersson'],113670
38492,['Emilio Fernández'],115301
38493,['Emilio Fernández'],117457
38494,['Emilio Fernández'],118009
38495,['Patricio Guzmán'],168421
38496,['Chakri Toleti'],116185
38497,['A.R. Murugadoss'],69636
38498,['Hari'],62756
38499,['Hari'],49029
38500,['Gautham Vasudev Menon'],330629
38501,['A.R. Murugadoss'],86718
38502,['N. Krishna'],69635
38503,['S. Shankar'],19978
38504,['Bala'],69638
38505,['Natsuki Imai'],40713
38506,[],37803
38507,['Federico Moccia'],41413
38508,['Jeffrey W. Byrd'],85941
38509,['Eric Merola'],85721
38510,['Marty Callner'],14244
38511,['Orlando Bagwell'],161463
38512,['Manny Rodriguez'],108176
38513,['Beth McCarthy-Miller'],58494
38514,['Joel Gallen'],36607
38515,['Robert Greenwald'],100813
38516,['Michael Drumm'],56100
38517,[],139846
38518,['Brad Mirman'],97481
38519,['Wayne Kopping'],38111
38520,['James Kent'],42548
38521,['Lee Kwon'],75100
38522,['Hwang Soo-ah'],50340
38523,['Kim Yong-Hwa'],18377
38524,['Jay Karas'],355177
38525,['J. Lee Thompson'],61002
38526,['Jane Preston'],343981
38527,['J. Lee Thompson'],99592
38528,['Kentarô Ôtani'],35752
38529,['J. Lee Thompson'],11767
38530,['Michael Dimich'],119433
38531,['Sabina Guzzanti'],288694
38532,['Roy Andersson'],96958
38533,[],371695
38534,['Franco Rossi'],11681
38535,['Massimo Martelli'],155011
38536,['John Gulager'],219247
38537,['Tim Matheson'],41808
38538,['Mardana M. Mayginnes'],303360
38539,['Elmer Clifton'],126265
38540,['Jason Bateman'],291264
38541,['Ford Beebe'],248001
38542,[],260500
38543,['Daniel Haller'],3786
38544,['Zack Ward'],396152
38545,['Matt Mitchell'],119255
38546,['Diarmuid Lawrence'],178146
38547,['Nicole N. Horanyi'],361205
38548,['Roy Andersson'],44238
38549,['Peter R. Hunt'],85013
38550,['Nikolay Lebedev'],380111
38551,['Reinout Oerlemans'],79040
38552,['Dominique Cardona'],201006
38553,['Rajkumar Santoshi'],24827
38554,['Peter DeLuise'],278774
38555,['Anthony Lucero'],257245
38556,['Johanna Demetrakas'],77876
38557,['Donald Shebib'],44606
38558,['Jack Arnold'],115054
38559,['Rick Alverson'],139856
38560,['Rick Alverson'],268539
38561,['Marcelo Laffitte'],129400
38562,['Walt Becker'],258509
38563,['Daniel Mann'],120259
38564,['Lane Slate'],387957
38565,['Cirio H. Santiago'],90121
38566,['Andrés Clariond'],264530
38567,['David Butler'],118889
38568,['Roger Vadim'],63876
38569,['Luis Carlos Hueck'],248424
38570,['John Sherwood'],126550
38571,['Kathleen Slattery-Moschkau'],7871
38572,['Bobbito Garcia'],362268
38573,['Lionel Barrymore'],174759
38574,['Mark Stevens'],41553
38575,[],370014
38576,['Robert Stevenson'],39943
38577,['Henry Hathaway'],164479
38578,['Stephanie Soechtig'],379500
38579,['Adam Deyoe'],253484
38580,['Jaume Collet-Serra'],332567
38581,['Alexandre Bustillo'],300665
38582,['Nagraj Manjule'],383367
38583,['Ivan Vyrypaev'],159207
38584,['Michael Feifer'],369058
38585,['Iain Riddick'],129269
38586,['Bob Yari'],389323
38587,['John Farrow'],32887
38588,['Eddie Nicart'],40471
38589,['Joseph Losey'],74753
38590,['Joseph Losey'],93006
38591,['Joseph Losey'],169726
38592,['John Woo'],295273
38593,['William Gazecki'],294550
38594,['Robert M. Young'],85327
38595,['Terry Loane'],55134
38596,['Alex Zamm'],299582
38597,['Nick Cheung'],371451
38598,['Philip Yung'],334557
38599,['Sammo Hung'],315669
38600,['Andrew C. Erin'],61533
38601,['Darko Mitrevski'],57218
38602,['Srđan Koljević'],109587
38603,['Milorad Milinković'],15303
38604,['Miroslav Momčilović'],110501
38605,['Dejan Zečević'],70527
38606,['Miroslav Lekić'],108835
38607,['Zdravko Šotra'],33611
38608,['Zdravko Šotra'],55125
38609,['Srđan Dragojević'],33604
38610,['Dušan Kovačević'],55130
38611,['Aleksandar Manić'],167548
38612,['Stevan Filipović'],57186
38613,['Srđan Vuletić'],102337
38614,['Boris Malagurski'],64924
38615,['Jessy Terrero'],122800
38616,['Stevan Filipović'],112092
38617,['Vinko Brešan'],40890
38618,['Kelvin Tong'],391626
38619,['Hrvoje Hribar'],319632
38620,['Ognjen Sviličić'],226072
38621,['Branko Schmidt'],45341
38622,['Dalibor Matanić'],125696
38623,['Antun Vrdoljak'],259728
38624,['Vladimir Tadej'],221241
38625,['Zrinko Ogresta'],341559
38626,['Rajko Grlić'],73680
38627,['Miroslav Momčilović'],136902
38628,['Kristijan Milić'],71617
38629,['Dalibor Matanić'],259690
38630,['Eduard Galic'],361733
38631,['Danilo Šerbedžija'],66944
